event_id,source,target,action,src_type,tgt_type,src_privilege,tgt_privilege,src_out_degree,tgt_in_degree,src_pagerank,tgt_pagerank,timestamp,is_anomaly
3010,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T19:41:21.698944,0
3011,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T20:04:09.698944,0
3012,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:04:11.698944,0
3013,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:04:14.698944,0
3014,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T20:04:19.698944,0
3015,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T20:04:21.698944,0
3016,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-06-28T20:17:09.698944,1
3017,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:17:11.698944,1
3018,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:17:14.698944,1
3019,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T20:17:19.698944,1
3020,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T20:17:21.698944,1
3021,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-06-28T20:32:09.698944,1
3022,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:32:11.698944,1
3023,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:32:14.698944,1
3024,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T20:32:19.698944,1
3025,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T20:32:21.698944,1
3026,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T20:39:09.698944,0
3027,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:39:11.698944,0
3028,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:39:14.698944,0
3029,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T20:39:19.698944,0
3030,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T20:39:21.698944,0
3031,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T20:49:09.698944,0
3032,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:49:11.698944,0
3033,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T20:49:14.698944,0
3034,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T20:49:19.698944,0
3035,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T20:49:21.698944,0
3036,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T21:07:09.698944,0
3037,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T21:07:11.698944,0
3038,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T21:07:14.698944,0
3039,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T21:07:19.698944,0
3040,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T21:07:21.698944,0
3041,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T21:20:09.698944,0
3042,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T21:20:11.698944,0
3043,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T21:20:14.698944,0
3044,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T21:20:19.698944,0
3045,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T21:20:21.698944,0
3046,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T21:44:09.698944,0
3047,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T21:44:11.698944,0
3048,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T21:44:14.698944,0
3049,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T21:44:19.698944,0
3050,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T21:44:21.698944,0
3051,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T22:09:09.698944,0
3052,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:09:11.698944,0
3053,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:09:14.698944,0
3054,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T22:09:19.698944,0
3055,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T22:09:21.698944,0
3056,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T22:26:09.698944,0
3057,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:26:11.698944,0
3058,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:26:14.698944,0
3059,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T22:26:19.698944,0
3060,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T22:26:21.698944,0
3061,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T22:50:09.698944,0
3062,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:50:11.698944,0
3063,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:50:14.698944,0
3064,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T22:50:19.698944,0
3065,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T22:50:21.698944,0
3066,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T22:58:09.698944,0
3067,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:58:11.698944,0
3068,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T22:58:14.698944,0
3069,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T22:58:19.698944,0
3070,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T22:58:21.698944,0
3071,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T23:13:09.698944,0
3072,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:13:11.698944,0
3073,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:13:14.698944,0
3074,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T23:13:19.698944,0
3075,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T23:13:21.698944,0
3076,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T23:25:09.698944,0
3077,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:25:11.698944,0
3078,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:25:14.698944,0
3079,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T23:25:19.698944,0
3080,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T23:25:21.698944,0
3081,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T23:30:09.698944,0
3082,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:30:11.698944,0
3083,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:30:14.698944,0
3084,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T23:30:19.698944,0
3085,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T23:30:21.698944,0
3086,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T23:39:09.698944,0
3087,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:39:11.698944,0
3088,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:39:14.698944,0
3089,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T23:39:19.698944,0
3090,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T23:39:21.698944,0
3091,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-28T23:49:09.698944,0
3092,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:49:11.698944,0
3093,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:49:14.698944,0
3094,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T23:49:19.698944,0
3095,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T23:49:21.698944,0
3096,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-06-28T23:56:09.698944,1
3097,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:56:11.698944,1
3098,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-28T23:56:14.698944,1
3099,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-28T23:56:19.698944,1
3100,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-28T23:56:21.698944,1
3101,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-29T00:19:09.698944,0
3102,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T00:19:11.698944,0
3103,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T00:19:14.698944,0
3104,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-29T00:19:19.698944,0
3105,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-29T00:19:21.698944,0
3106,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-29T00:31:09.698944,0
3107,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T00:31:11.698944,0
3108,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T00:31:14.698944,0
3109,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-29T00:31:19.698944,0
3110,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-29T00:31:21.698944,0
3111,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-29T00:56:09.698944,0
3112,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T00:56:11.698944,0
3113,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T00:56:14.698944,0
3114,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-29T00:56:19.698944,0
3115,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-29T00:56:21.698944,0
3116,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-29T01:19:09.698944,0
3117,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T01:19:11.698944,0
3118,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T01:19:14.698944,0
3119,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-29T01:19:19.698944,0
3120,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-29T01:19:21.698944,0
3121,user_malicious,agent_scraper,send_message,user,agent,low,low,738,5000,0.06164494012997324,0.16644158848068946,2026-06-29T01:25:09.698944,1
3122,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T01:25:11.698944,1
3123,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T01:25:14.698944,1
3124,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-29T01:25:19.698944,1
3125,agent_db_admin,tool_sql_query,tool_call,agent,tool,high,high,5000,5000,0.17417048511266503,0.20968916490327633,2026-06-29T01:25:21.698944,1
3126,user_benign,agent_scraper,send_message,user,agent,low,low,4262,5000,0.06164494012997324,0.16644158848068946,2026-06-29T01:54:09.698944,0
3127,agent_scraper,tool_web_search,tool_call,agent,tool,low,none,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T01:54:11.698944,0
3128,agent_scraper,agent_analyst,send_message,agent,agent,low,medium,10000,5000,0.16644158848068946,0.13238197055672474,2026-06-29T01:54:14.698944,0
3129,agent_analyst,agent_db_admin,send_message,agent,agent,medium,high,5000,5000,0.13238197055672474,0.17417048511266503,2026-06-29T01:54:19.698944,0
